Country Name,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Egypt, Arab Rep.",Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123900000,,368300000,270000000,,,97000000,86200000,,730000000,640000000,,,,,,,,,498000000,,150000000,5018850000,,,1365000000
"Egypt, Arab Rep.",Time required to build a warehouse (days),IC.WRH.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,222,222,234,173,173,172,172,172,172,172,172,172,173,173,,,,
"Egypt, Arab Rep.",Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.4,5.8,3.6,3.5,3.5,3.5,3.5,3.5,4.4,4.4,4.4,4.4,4.4,4.4,,,,
"Egypt, Arab Rep.",Time to prepare and pay taxes (hours),IC.TAX.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,595.5,711,711,480,433,433,392,392,392,392,392,392,392,370,,,,
"Egypt, Arab Rep.","Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42,26,23,17,12,12,12,12,12,12,12,16,16,16,11,12,,,,
"Egypt, Arab Rep.","Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7,89.3,131.7,94.7,53.8,44.9,41.7,30.9,29.5,28.6,26.9,26,23.2,22.6,22.2,42.6,20.3,,,,
"Egypt, Arab Rep.",Time required to enforce a contract (days),IC.LGL.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,,,,
"Egypt, Arab Rep.","Time to import, border compliance (hours)",IC.IMP.TMBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,120,240,240,240,240,,,,
"Egypt, Arab Rep.",Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,21.7,,,,,5.2,,,10,,,,7.9,,,
"Egypt, Arab Rep.",Firms visited or required meetings with tax officials (% of firms),IC.FRM.METG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.8,,,84.6,,,,76,,,
"Egypt, Arab Rep.",Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,4.9,,,,6.3,,,
"Egypt, Arab Rep.",Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7,,,,,47.9,,,43,,,,39.1,,,
"Egypt, Arab Rep.","Human capital index (HCI), female, upper bound (scale 0-1)",HD.HCI.OVRL.UB.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.500747919,,,,,,,0.52,0.526164591,,0.528755546,,,
"Egypt, Arab Rep.","Human capital index (HCI), female, lower bound (scale 0-1)",HD.HCI.OVRL.LB.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.482263595,,,,,,,0.49,0.496715367,,0.498660088,,,
"Egypt, Arab Rep.",Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5713,108.9349,98.8022,111.5304,89.3579,86.0848,104.7924,100.9061,96.7512,94.85,104.9004,102.8552,94.572,96.59678362,93.16448864,96.67620474,
"Egypt, Arab Rep.",Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.06557465,,49.18032837,,49.72677612,,41.62162018,43.78378296,47.26368332,42.15686417,37.07316971,43.68931961,42.23300934,49.76076508,42.5837326,41.7061615,29.38388634,24.17061615,24.03846169,28.09523773,33.33333206,32.38095093,37.61904907,40.95238113,36.19047546,34.76190567,34.43396378,41.98113251
"Egypt, Arab Rep.",Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652000000,3195000000,2573000000,,3287000000,4470000000,3859000000,3418000000,3639000000,4075000000,4379000000,,,,,24522000000,27159000000,33311000000,39375000000,86055900000,86123600000,1.24249E+11,1.40262E+11,1.44759E+11,1.66584E+11,1.9881E+11,2.5639E+11,2.92427E+11,2.74927E+11,,,,,,,,
"Egypt, Arab Rep.",Other expense (current LCU),GC.XPN.OTHR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18885000000,20534000000,22631000000,23583000000,19762000000,24131600000,23972700000,27276200000,26647300000,33233300000,36715800000,35141000000,41067000000,51500000000,,,,,,,,
"Egypt, Arab Rep.",Goods and services expense (% of expense),GC.XPN.GSRV.ZS,,,,,,,,,,,,,,,,18.85671863,19.26355268,17.0206659,17.24986331,15.50987177,,22.25231646,20.22666154,24.55250597,28.15809222,28.42491391,27.18371554,30.07664069,23.52436253,22.98006296,22.35401065,21.33953852,16.09027506,16.92861821,17.27373272,18.1664488,27.10493538,26.48953176,,,,,8.443105653,7.485562556,7.210016935,8.61962587,7.161979472,7.835916532,6.920822549,8.040099048,8.111127256,6.657586731,5.636021921,4.532776035,3.929781888,4.274499188,,,,,,,,
"Egypt, Arab Rep.","Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,,,,,,,,,,,,,,,,13.03948577,17.12564544,13.22195704,22.71517303,23.31471136,,34.44987206,32.94334975,34.68259629,28.03225253,30.73337477,33.8057524,31.42324094,31.40626768,31.85998498,33.4805584,38.64294331,38.85863223,38.16358767,36.01236012,33.75149509,34.21617574,34.36749117,,,,,38.62643203,37.39414382,40.6278855,41.67313449,49.36504706,51.20012386,48.87776768,49.16883497,44.93866335,46.64543162,43.99257509,46.89508518,46.45835975,42.43014541,,,,,,,,
"Egypt, Arab Rep.",Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,1089000000,1162000000,2095000000,2254000000,2685000000,,4299000000,4872000000,5608000000,5829000000,6436000000,7197000000,7504000000,8839000000,10656000000,12679000000,16580000000,25706000000,29122000000,33333000000,35951000000,40060000000,42450000000,,,,,50802000000,55736000000,67146000000,75759600000,97778900000,1.14326E+11,1.37195E+11,1.63223E+11,1.70494E+11,1.92072E+11,2.0741E+11,2.51118E+11,2.60289E+11,3.05957E+11,,,,,,,,
"Egypt, Arab Rep.",Taxes on international trade (current LCU),GC.TAX.INTT.CN,,,,,,,,,,,,,,,,536000000,486000000,1218000000,976000000,965000000,,1583000000,1864000000,1733000000,2034000000,2076000000,2060000000,1931000000,2537000000,2983000000,3039000000,3422000000,4941000000,5428000000,6585000000,7352000000,8255000000,8460000000,,,,,7296000000,8232000000,9234000000,7745000000,9653600000,10369500000,14021000000,14091000000,14702600000,13857900000,14788000000,16771000000,17673000000,21867000000,,,,,,,,
"Egypt, Arab Rep.",Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,11.18568233,11.75742574,10.81490457,12.25516146,15.95232638,,9.071329026,9.510750329,12.72167258,12.48431094,12.07248018,11.18049165,11.69379144,11.23901537,11.76391623,13.23860978,10.10951041,13.49194954,13.13866067,12.53393867,13.34301609,16.10049331,16.81551416,,,,,22.13885044,21.50083002,21.6467817,23.88045554,19.90929368,19.39985782,20.20663117,21.90164016,24.23062065,27.61190496,27.27960672,26.46660242,20.5529235,26.10781624,,,,,,,,
"Egypt, Arab Rep.","Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,37.40624882,32.8282075,39.47672931,38.03557903,34.42890665,,48.1298113,40.5682223,39.90225564,37.8164557,34.92225201,33.65079365,30.10291262,30.69967532,27.69480519,23.04697286,29.39288889,32.65132998,34.83118557,36.90857143,34.76764706,28.66259808,26.0060173,,,,,24.34969649,25.43113772,24.6404286,24.29166202,28.13898333,27.11709184,27.62393523,26.92007292,24.78382231,21.93074174,20.22821998,21.41630832,19.87671362,20.98862474,,,,,,,,
"Egypt, Arab Rep.",Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,,,,,,,,,,,,,,,,39.19463087,38.82013201,24.56831263,28.79830598,26.03713041,,36.57671354,35.02632734,36.69031174,39.47786796,37.54624387,38.38569738,40.79566004,40.97846755,38.73277251,31.54804952,43.02672277,38.19095477,39.85556544,41.23974422,40.93338083,40.83242253,39.82308412,,,,,47.13026465,48.88153128,45.83383752,43.00558362,44.42182818,44.4088778,44.86509248,43.43241911,43.80096013,36.40198869,40.73925444,37.78617917,49.91333487,43.17070317,,,,,,,,
"Egypt, Arab Rep.",Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,,,,,,,,,,,,,,,,3.090491087,10.97753781,3.410516571,4.616266454,2.806316591,,4.206169456,2.591734948,2.917293233,3.079113924,2.498659517,3.083900227,2.530097087,2.821428571,2.17012987,2.381002088,2.141333333,1.281092739,1.220360825,4.510857143,4.208823529,3.966870096,3.925535916,,,,,4.856954342,4.599520958,4.263754379,3.744233983,2.886352598,2.834787863,3.829927415,4.171943965,4.016575501,2.919261906,2.147190542,2.130133305,2.484553991,2.526699128,,,,,,,,
"Egypt, Arab Rep.","Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.78853383,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212599993,0.197559997,0.199100003,0.186509997,0.192469999,,,,0.269939989,0.241410002,0.259030014,0.255100012,0.270240009,0.433120012,0.433450013,0.531539977,0.50898999,0.63894999,0.636489987,0.718580008,0.70848,0.644860029,0.688390017,0.796169996,0.915639997,0.911750019,1.019680023,
"Egypt, Arab Rep.","Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.37,,,8.4,,,31.69,,,,25,,
"Egypt, Arab Rep.","Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.93,,,19.89,,,41.07,,,,32.39,,
"Egypt, Arab Rep.",Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.","Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,5,4.166666667,4.291666667,5,5,5,4,4,4,4,4,5.333333333,6,6.666666667,7,7.846666667,8.328333333,6.2975,4.679166667,5.554166667,5.041666667,3.95625,3.654166667,3.7475,3.759166667,3.833333333,4.458333333,5.308333333,5.65,5.916666667,6.583333333,6.408333333,5.741666667,5.483333333,4.775,4.291666667,4.358333333,4.608333333,4.791666667,4.716666667,5.741666667,6.083333333,6,5.166666667,3.583333333,2.025,2.158333333,5.108333333
"Egypt, Arab Rep.","Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.332829047,0.693606755,-3.003076588,0.746645708,3.660982949,14.83900446,9.036440658,0.701897484,-1.675759425,3.409820282,3.762898596,3.140421714,2.102363346,5.112184039,10.02431775,9.669695482,10.31741589,12.73216279,11.07810038,9.904360512,20.81922493,10.31728422,14.82300885,16.07987388,17.03636638,12.10675606,23.86428982,19.69359331,17.66348615,21.26186709,16.75637471,19.74854482,13.63742417,12.08979229,8.154231286,15.7422305,7.187103697,4.625605788,3.872575464,3.079499126,2.683805353,2.269757205,2.73723855,4.507776363,11.27061933,4.869396969,7.644526445,9.318969058,18.31683168,11.76349544,11.26518827,10.06492599,7.111729433,9.469719811,10.07021547,10.37049034,13.81360621,29.50660839,14.40146578,9.152799593,5.04493289,5.214049405,13.89566098,33.88477631
"Egypt, Arab Rep.",Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,33.11032223,34.58982878,35.3733995,37.83575941,39.09157509,37.60317811,35.37398274,36.15669875,37.19968492,37.06301492,32.88043478,32.12667002,34.89755636,38.43382537,45.03478241,45.78826367,45.65522179,49.9738121,53.34500194,54.25783232,66.42339585,82.81514221,79.22915924,82.01954887,82.05474684,82.23994638,84.13197279,87.14252427,88.55292208,83.23831169,86.12505219,87.52346667,84.53896477,85.80779639,84.63354286,79.78740196,78.64145597,75.15475743,77.0256437,76.04336801,76.74189944,82.37828269,87.8365004,96.6788503,96.67862586,97.13784245,97.38731171,96.20641406,88.40425157,83.1559012,80.74556173,75.79391193,69.71545906,74.61183576,75.44264838,77.98587789,98.13613237,87.60246787,77.76522119,73.45453034,79.97472493,87.38649407,94.39260975,87.40059898
"Egypt, Arab Rep.",Net foreign assets (current LCU),FM.AST.NFRG.CN,52900000,27200000,-29700000,-28800000,-53756564.22,-64186993.73,-108265244.9,-134178289.9,-137178288.9,-144726106.8,-184824333.8,-271959511.5,-243852386.5,-159853467.3,-193277283.1,-970631028.1,-922738094.8,-659662853.9,-2119148676,-2148261289,-1233931144,-1211390929,-461137061.9,667957235.5,149681320.4,641238265.6,1385742882,2475936559,2220386579,-1475990089,-1352550408,16748420412,33565521934,45645809980,51111210888,48914272378,53507940489,49194279077,36111151758,25092135516,22859791393,6780408691,8649484804,25940487292,54107835657,1.11639E+11,1.87997E+11,2.31587E+11,2.4744E+11,2.55846E+11,3.05209E+11,1.90209E+11,1.32822E+11,1.17592E+11,84396956981,-17215118026,-2.04238E+11,2.13713E+11,1.27573E+11,3.48503E+11,2.70495E+11,38182480770,-5.15027E+11,-8.75214E+11
"Egypt, Arab Rep.",Total reserves minus gold (current US$),FI.RES.XGLD.CD,90000000,29000000,49000000,42000000,84000000,54000000,63000000,102000000,75000000,51000000,74080000,57132023.24,51504587.16,259601785.4,251844654.5,193916017,239585179.7,430727953,491669897.6,529461066.2,1046000000,716202621.3,698132372.9,771099670.2,736205844,792098857.6,829012232,1378312105,1263430623,1520131416,2683611743,5325330301,10809756748,12904091827,13480782195,16181222674,17398343008,18664757639,18123914819,14484069531,13117578468,12925786040,13242410675,13588731809,14273201919,20609055556,24461557537,30187705601,32216142798,32252965766,33611735635,14915680110,11627543555,13608097326,11995212052,13282027326,20858154706,33213917119,38609411065,40685367786,34094946984,35089750384,24823644493,24695657741
"Egypt, Arab Rep.",Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6076147,21.86849546,32.13742562,32.44639263,33.3785449,34.04603042,44.85215987,36.51031943,34.16051038,33.3083124,16.76182063,13.45001444,26.79247251,29.28807142,37.93851983,40.46344356,50.11468595,52.017627,49.44078285,31.24032924,46.92691187,39.2471623,38.63241475
"Egypt, Arab Rep.","Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.660229311,3.671353195,3.775817268,4.055779967,4.281920035,4.396402086,4.416515969,4.418742985,4.362506857,4.341378183,4.327631769,4.373316646,4.479412171,4.600083118,4.706543808,6.268439642,6.367051697,6.395081316,6.26294122,6.213580799
"Egypt, Arab Rep.",Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.55115349,11.55079702,11.55079702,11.55079649,11.55079649,11.55079649,11.55079649,
"Egypt, Arab Rep.","Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
"Egypt, Arab Rep.","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34845735,7.92239927,7.523612149,7.14878264,6.79652878,6.464870628,6.152053194,5.856515373,5.48578028,5.125284738,4.774610308,4.433361042,4.101161996,3.777657852,3.462511653,3.155403629,2.856030118,2.564102564,1.674808095,1.659751037,1.643835616,1.632653061,1.623815968,1.627118644,6.967741936,6.967741936,6.967741936,6.967741936,6.967741936,,
"Egypt, Arab Rep.",Total fisheries production (metric tons),ER.FSH.PROD.MT,88500,92000,118000,115000,135000,102400,99000,80300,80500,80000,76758,84268,79209,87514,98344,106574,102764,104541,99915,137481,140397,141715.58,155732.64,157306.39,163839.54,215955.77,229153.98,231112.89,284328.79,293605.8,312952,346048,346296.8,354040.7,368204.6,407116.5,431572.4,457037.2,545594,648942,724408,771498,801459,876305,865030,889302,970925,1008008,1067581,1092889,1304795,1362175,1371975.7,1454402.09,1481883.08,1518944,1706274.33,1777824.17,1967517,2038992.34,2010580,2001959.4,1992627,
"Egypt, Arab Rep.",Population in urban agglomerations of more than 1 million,EN.URB.MCTY,5183989,5414670,5664781,5926965,6202211,6489989,6781419,6970852,7165881,7365838,7571695,7783341,8001241,8224653,8454660,8691138,8934608,9167620,9395969,9630012,9870223,10115746,10367734,10626004,10891083,11162024,11440099,11774844,12152604,12542970,12948048,13367845,13803531,14253855,14721249,15205730,15708651,16111368,16457001,16810055,17171193,17539069,17915357,18299724,18692891,19093395,19503058,19921517,20348962,20785585,21231585,21687163,22152524,22627879,23113442,23609434,24116077,24633602,25162242,25667415,26181268,26703851,27233625,27771678
"Egypt, Arab Rep.",Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60097574,,,,,,,,,,16.13275205,,,,,,,,,,,,,,,16.3449056,,,,,,,,
"Egypt, Arab Rep.","Mammal species, threatened",EN.MAM.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,
"Egypt, Arab Rep.",Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,,,,,,,,,,,0.429,0.4388,0.4489,0.4526,0.4695,0.4802,0.5046,0.5228,0.549,0.5763,0.6052,0.6354,0.6672,0.7004,0.7182,0.7448,0.7632,0.8087,0.837,0.8468,0.8823,0.9023,0.9336,0.9699,1.009,1.0383,1.071,1.0986,1.1295,1.1499,1.1991,1.2219,1.2535,1.3141,1.3391,1.3782,1.4331,1.4796,1.5114,1.5437,1.5646,1.5977,1.6185,1.6611,1.6918,1.7168,1.747,1.7762,1.8093,1.842,1.8622,1.8818,1.9088,1.9363
"Egypt, Arab Rep.",Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,,,,,,,,,,,1.9672,2.0438,2.1451,2.323,2.4714,2.3864,2.4241,2.4786,2.4757,2.5182,2.4717,2.4502,2.2799,2.2164,2.2473,2.1608,2.0218,1.9889,1.9272,1.8491,1.7794,1.7117,2.9508,2.9863,3.163,3.3546,3.502,3.3106,3.5105,3.3619,3.5255,3.4052,3.2705,3.3973,3.5033,3.5066,3.6111,4.1182,4.6003,4.7802,5.8395,5.8388,5.8909,5.9235,5.9814,6.0457,6.1554,6.1618,6.145,6.0345,6.0058,6.1382,6.1476,6.1532
"Egypt, Arab Rep.",Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,,,,,,,,,,,3.7576,3.7888,3.8106,3.8162,4.0069,4.2649,4.317,4.4601,4.7051,4.7072,4.9996,5.2105,5.5045,5.4103,5.3864,5.6415,6.5474,6.6996,6.9409,6.9638,6.8429,7.3194,7.3453,7.701,7.0446,8.381,8.9017,8.7652,9.2925,9.3531,10.0887,10.7527,10.9,11.3076,12.3209,12.096,11.8561,11.4536,11.5673,11.4551,11.3293,11.7103,11.2934,11.2187,11.3524,11.8118,12.1106,11.9317,11.8744,9.4768,9.9483,9.9725,10.1225,9.9128
"Egypt, Arab Rep.",Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,,,,,,,,,,,4.0004,4.0004,4.6072,4.4766,5.1247,4.6297,5.254,6.0072,6.2999,6.7644,8.2117,9.1007,9.0657,10.2512,11.4297,12.2444,12.269,12.8572,13.8953,14.9219,16.1499,16.9011,17.5664,18.2768,20.0233,21.2292,22.4784,24.0672,26.7205,28.3904,29.25,28.1636,29.0183,30.644,31.3429,30.786,33.4622,37.0311,39.0531,41.7813,44.8427,46.765,50.9015,51.3997,53.5952,54.9791,57.3964,55.7127,56.1647,51.9606,54.4294,55.1137,52.7676,51.9232
"Egypt, Arab Rep.",Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.735036603,0.710000246,0.753975749,0.686045779,0.774987044,0.816057444,0.921519958,0.928433107,0.917461377,0.971759301,1.03989239,1.14421653,1.20278762,1.300788454,1.389685379,1.415528635,1.436307633,1.513959113,1.511572845,1.561828554,1.566886973,1.560475848,1.584969973,1.554192825,1.450135271,1.519002546,1.595136711,1.662596918,1.717404102,1.809307521,1.750199129,1.891426153,1.901352845,1.899082364,2.018352553,2.19951901,2.283805074,2.396306906,2.352712938,2.403782485,2.373937498,2.407781695,2.500416456,2.399352513,2.389995047,2.403603301,2.460508744,2.527353571,2.427799169,2.204155642,2.069140954,2.250750128,2.19467715,2.176891076
"Egypt, Arab Rep.",Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,,,,,,,,,,,8.4231,8.4231,9.5811,8.1467,9.7021,11.5081,13.6117,13.609,13.1814,14.1369,15.2474,17.0264,18.1794,19.0222,20.7035,20.9016,19.7238,24.8611,24.461,26.4362,26.5942,24.181,25.8065,28.05,20.5144,22.9827,25.3169,26.722,24.7432,26.2914,25.2934,32.8134,30.854,28.6492,23.7163,33.1049,34.2759,39.2256,36.3697,31.5317,31.7686,31.7862,28.1888,31.5858,28.8163,28.6059,31.2326,37.0587,40.1354,31.94,26.6415,31.9052,31.0276,31.9003
"Egypt, Arab Rep.",Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.01455675,8.150015966,9.183302686,9.081119174,12.15675479,15.32730656,15.30880782,7.356552187,13.24157371,11.05145512,10.30688087,14.8335664,17.84247443,18.84118612,19.47432749,22.65743198,22.95032868,26.69764471,24.54892806,18.96671328,22.98049925,26.00702512,22.43192354,22.07538236,19.59633108,20.67982867,20.60935728,18.555777,8.252199478,7.237411498,8.746600306,14.14118502,13.29398681
"Egypt, Arab Rep.",Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,,,,,,,,,,,28.4873,28.8934,27.384,25.6374,25.7309,27.6097,29.8284,31.4375,33.4537,33.8317,35.1008,35.5771,37.533,38.7571,41.1032,42.3769,41.4968,43.7922,42.916,44.2545,45.4085,51.7723,49.1093,49.5785,49.5321,50.9287,52.3684,52.36,48.749,51.4213,50.4268,50.0887,52.1442,53.5105,53.964,54.2515,55.6969,55.8299,57.5315,56.5558,54.021,55.8436,57.2179,55.5945,55.4326,54.3069,54.7989,54.7669,53.8344,49.1557,48.6949,49.3802,51.8298,51.4451
"Egypt, Arab Rep.",Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,,,,,,,,,,,0.2751,0.2751,0.2818,0.2829,0.29,0.2904,0.2903,0.2891,0.2932,0.2993,0.3016,0.314,0.3192,0.327,0.3355,0.3381,0.3458,0.3354,0.3412,0.3488,0.355,0.3602,0.3676,0.3716,0.3801,0.3852,0.3891,0.3963,0.3998,0.4011,0.4051,0.4091,0.4141,0.4168,0.4247,0.4318,0.4378,0.4446,0.4467,0.4554,0.4596,0.4655,0.4654,0.4541,0.4583,0.4629,0.467,0.4744,0.4743,0.4741,0.4762,0.4787,0.478,0.4773
"Egypt, Arab Rep.",Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.","Bird species, threatened",EN.BIR.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,
"Egypt, Arab Rep.","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99289952,,,,,99.99214648,,,,,99.99712431,,,,,99.99711047,,,,,99.99705672,99.99705997,99.9970688,99.99708099,99.99709449,99.99710746,99.9971186,99.99712801,,,,,,
"Egypt, Arab Rep.",Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,,,,,,,,,,,,8.358446711,7.66871212,8.501691175,7.374797101,6.842807392,6.161754247,6.101802625,5.681070085,5.576437589,5.260102151,4.564131684,4.403751422,3.891882828,3.664191112,3.678226349,3.708275005,3.608105891,3.614507736,3.303793618,3.278094666,3.473551566,3.433495772,3.412261078,3.759295999,3.389609863,3.257485625,3.18713394,3.026374305,3.013546074,3.218359902,2.918915698,2.882906228,2.829542975,2.666571346,2.330504463,2.244799518,2.132282282,2.088916429,2.079481276,2.162027466,2.104003423,2.092460938,2.232611989,2.288710717,,,,,,,,,
"Egypt, Arab Rep.","Net official flows from UN agencies, FAO (current US$)",DT.NFL.FAOG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282941.8182,,,,,247020.0062,746385.932,397531.271,1187010.05,178852.3942,
